Country,Region,Study_midyear,Species,Biome,Leaf_habit,Soil_drainage,MAT,MAP
Greenland,Zackenberg,2010.0,Carex stans,Tundra,Deciduous,Wet,-9.0,261.0
Greenland,Zackenberg,2011.0,Carex stans,Tundra,Deciduous,Wet,-9.0,261.0
Greenland,Zackenberg,2012.0,Carex stans,Tundra,Deciduous,Wet,-9.0,261.0
Denmark,Zealand,2008.5,Fagus sylvatica,Temperate,Deciduous,Dry,8.5,564.0
China,Zhejiang,2007.5,"Cunninghamia lanceolata; Linderg lauca; Acer palmatum, Phyllostachys edulis; Acer davidii; Nandina damestica",Subtropical,Evergreen,Dry,16.8,1420.0
China,Zhejiang,2008.0,"Phyllostachys pubescens, Castanopsis sclerophylla, Lithocarpus glaber",Subtropical,Evergreen,Dry,16.0,1400.0
China,Zhejiang,2010.0,"Castanopsis eyrei (Fagaceae), Daphniphyllum oldhamii, Phyllostachys pubescens, Scirpus mariqueter, Spartina alterniflora, Pinus australis",Subtropical,Evergreen,Dry,15.690000000000001,1561.9
China,Zhejiang,2010.5,Phyllostachys pubescens,Temperate,Evergreen,Dry,16.2,1464.0
China,Zhejiang,2011.0,"Pinus massoniana, Phyllostachys praecox, Oryza sativa",Temperate,Evergreen,Dry,15.8,1491.6
China,Zhejiang,2011.5,"Brassica rapa chinensis; Raphanus sativus, Schima crenata korthals; Castanopsis sclerophylla; Cinnamonum camphora, Camellia sinensis",Subtropical,Evergreen,Dry,17.0,1533.0
China,Zhejiang,2012.0,Castanea mollissima,Subtropical,Deciduous,Dry,15.8,1424.0
China,Zhejiang Province,2012.0,Castanea mollissima,Subtropical,Deciduous,Dry,15.9,1450.0
Malawi,Zomba,2002.0,"Zea mays, gliricidia sepium, Zea mays",Subtropical,Deciduous,Dry,24.0,930.0
